movieId,cast
1200,Sigourney Weaver|Carrie Henn|Michael Biehn|Paul Reiser|Lance Henriksen|Bill Paxton|William Hope|Jenette Goldstein|Al Matthews|Mark Rolston|Ricco Ross|Colette Hiller|Daniel Kash|Cynthia Dale Scott|Tip Tipping|
1201,Eli Wallach|Clint Eastwood|Lee Van Cleef|Luigi Pistilli|Rada Rassimov|Enzo Petito|Claudio Scarchilli|John Bartha|Livio Lorenzon|Antonio Casale|Sandro Scarchilli|Benito Stefanelli|Angelo Novi|Antonio Casas|
1202,Paul McGann|Richard Griffiths|Ralph Brown|Michael Elphick|Michael Wardle|Noel Johnson|Irene Sutcliffe|Llewellyn Rees|Robert Oates|Anthony Wise|Eddie Tagoe|
1203,Martin Balsam|John Fiedler|Jack Klugman|Edward Binns|Jack Warden|Henry Fonda|Joseph Sweeney|Ed Begley|George Voskovec|Robert Webber|
1204,Alec Guinness|Anthony Quinn|Jack Hawkins|Omar Sharif|Anthony Quayle|Claude Rains|Arthur Kennedy|Donald Wolfit|Gamil Ratib|Michel Ray|John Dimech|Zia Mohyeddin|
1206,Malcolm McDowell|Patrick Magee|Michael Bates|Warren Clarke|John Clive|Adrienne Corri|Carl Duering|Paul Farrell|Clive Francis|Michael Gover|Miriam Karlin|James Marcus|Aubrey Morris|Godfrey Quigley|Sheila Raynor|
1207,Gregory Peck|John Megna|Frank Overton|Rosemary Murphy|Ruth White|Brock Peters|Estelle Evans|Paul Fix|Collin Wilcox Paxton|James Anderson|Alice Ghostley|Robert Duvall|William Windom|Crahan Denton|Richard Hale|
1208,Marlon Brando|Martin Sheen|Robert Duvall|Frederic Forrest|Sam Bottoms|Laurence Fishburne|Albert Hall|Harrison Ford|Dennis Hopper|Jerry Ziesmer|Scott Glenn|Bo Byers|James Keane|Kerry Rossall|
1209,Claudia Cardinale|Henry Fonda|Jason Robards|Charles Bronson|Gabriele Ferzetti|Paolo Stoppa|Woody Strode|Jack Elam|Keenan Wynn|Frank Wolff|Lionel Stander|
1210,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels|Peter Mayhew|Sebastian Shaw|Ian McDiarmid|Frank Oz|James Earl Jones|David Prowse|Alec Guinness|Kenny Baker|Michael Pennington|Kenneth Colley|
1211,Bruno Ganz|Solveig Dommartin|Otto Sander|Curt Bois|Peter Falk|Hans Martin Stier|Elmar Wilms|Sigurd Rachman|Beatrice Manowski|Bruno Rosaz|Laurent Petitgand|Chick Ortega|Otto Kuhnle|Christoph Merg|
1212,Joseph Cotten|Alida Valli|Orson Welles|Trevor Howard|Bernard Lee|Ernst Deutsch|Siegfried Breuer|Erich Ponto|Hedwig Bleibtreu|
1213,Robert De Niro|Ray Liotta|Joe Pesci|Lorraine Bracco|Paul Sorvino|Frank Sivero|Tony Darrow|Mike Starr|Frank Vincent|Chuck Low|Frank DiLeo|Henny Youngman|Gina Mastrogiacomo|Catherine Scorsese|Charles Scorsese|
1214,Tom Skerritt|Sigourney Weaver|Veronica Cartwright|Harry Dean Stanton|John Hurt|Ian Holm|Yaphet Kotto|Bolaji Badejo|Helen Horton|
1215,Bruce Campbell|Embeth Davidtz|Marcus Gilbert|Ian Abercrombie|Richard Grove|Timothy Patrick Quill|Michael Earl Reid|Bridget Fonda|Patricia Tallman|Ted Raimi|Deke Anderson|Bruce Thomas|Sara Shearer|Shiva Gordon|Billy Bryan|
1216,Rosanna Arquette|Jean Reno|Paul Shenar|Sergio Castellitto|Jean Bouise|Marc Duret|Griffin Dunne|Valentina Vargas|Kimberly Beck|Patrick Fontana|Alessandra Vazzoler|Geoffrey Carey|
1217,Tatsuya Nakadai|Akira Terao|Jinpachi Nezu|Mieko Harada|Yoshiko Miyazaki|Hisashi Igawa|Masayuki Yui|Norio Matsui|Toshiya Ito|Kenji Kodama|Takashi Watanabe|Mansai Nomura|
1218,Danny Lee|Sally Yeh|Kong Chu|Kenneth Tsang|Fan Wei Yee|Barry Wong|Parkman Wong|Alan Ng|Yamson Domingo|Siu Hung Ngan|Kwong Leung Wong|
1219,Anthony Perkins|Vera Miles|John Gavin|Janet Leigh|Martin Balsam|John McIntire|Simon Oakland|Frank Albertson|Patricia Hitchcock|Vaughn Taylor|Lurene Tuttle|John Anderson|Mort Mills|
1220,John Belushi|Dan Aykroyd|James Brown|Cab Calloway|Ray Charles|Aretha Franklin|Steve Cropper|Donald Dunn|Murphy Dunne|Willie Hall|Tom Malone|Lou Marini|Matt Murphy|Alan Rubin|Carrie Fisher|
1221,Al Pacino|Robert Duvall|Diane Keaton|Robert De Niro|John Cazale|Talia Shire|Lee Strasberg|Richard Bright|Gastone Moschin|Tom Rosqui|Bruno Kirby|Frank Sivero|Francesca De Sapio|
1222,Matthew Modine|Adam Baldwin|Dorian Harewood|Kevyn Major Howard|Arliss Howard|John Terry|Kieron Jecchinis|Kirk Taylor|Tim Colceri|Jon Stafford|Bruce Boa|Ian Tyler|
1223,Peter Sallis|
1224,Derek Jacobi|Kenneth Branagh|Simon Shepherd|James Larkin|Brian Blessed|James Simmons|Paul Gregory|Charles Kay|Alec McCowen|Fabian Cartwright|Stephen Simms|Jay Villiers|Edward Jewesbury|Ian Holm|Danny Webb|
1225,Tom Hulce|Elizabeth Berridge|Roy Dotrice|Simon Callow|Christine Ebersole|Jeffrey Jones|Charles Kay|Kenneth McMillan|Kenny Baker|Lisbeth Bartlett|Barbara Bryne|Martin Cavina|Roderick Cook|Milan Demjanenko|
1226,John Wayne|Barry Fitzgerald|Ward Bond|Victor McLaglen|Mildred Natwick|Francis Ford|Eileen Crowe|May Craig|Arthur Shields|Sean McClory|Jack MacGowran|
1227,Robert De Niro|James Woods|Elizabeth McGovern|Joe Pesci|Burt Young|Tuesday Weld|Treat Williams|Danny Aiello|Richard Bright|James Hayden|William Forsythe|Darlanne Fluegel|Larry Rapp|Richard Foronjy|Robert Harper|
1228,Robert De Niro|Cathy Moriarty|Joe Pesci|Frank Vincent|Nicholas Colasanto|Theresa Saldana|Mario Gallo|Frank Adonis|Joseph Bono|Frank Topham|Lori Anne Flax|Charles Scorsese|Don Dunphy|Bill Hanrahan|Rita Bennett|
1230,Woody Allen|Diane Keaton|Tony Roberts|Carol Kane|Paul Simon|Shelley Duvall|Janet Margolin|Colleen Dewhurst|Christopher Walken|Donald Symington|Helen Ludlam|Mordecai Lawner|Joan Neuman|Jonathan Munk|Ruth Volner|
1231,Sam Shepard|Scott Glenn|Ed Harris|Dennis Quaid|Fred Ward|Barbara Hershey|Kim Stanley|Veronica Cartwright|Pamela Reed|Scott Paulin|Charles Frank|Lance Henriksen|Donald Moffat|Levon Helm|Mary Jo Deschanel|
1232,Alisa Freyndlikh|Aleksandr Kaydanovskiy|Anatoliy Solonitsyn|Nikolay Grinko|Natalya Abramova|Faime Jurno|Raymo Rendi|
1233,Klaus Wennemann|Hubertus Bengsch|Martin Semmelrogge|Bernd Tauber|Erwin Leder|Martin May|Heinz Hoenig|Uwe Ochsenknecht|Jan Fedder|Ralf Richter|Joachim Bernhard|Oliver Stritzel|
1234,Paul Newman|Robert Redford|Robert Shaw|Charles Durning|Ray Walston|Eileen Brennan|Harold Gould|John Heffernan|Dana Elcar|Jack Kehoe|Dimitra Arliss|Robert Earl Jones|James Sloyan|Charles Dierkop|Lee Paul|
1235,Ruth Gordon|Bud Cort|Vivian Pickles|Cyril Cusack|Charles Tyner|Ellen Geer|Eric Christmas|Judy Engles|Shari Summers|Tom Skerritt|Susan Madigan|Gordon De Vol|Harvey Brumfield|
1236,Adrienne Shelly|Martin Donovan|Rebecca Nelson|John MacKay|Edie Falco|Gary Sauer|Matt Malloy|Suzanne Costollos|Jeff Howard|Karen Sillas|Tom Thon|Hannah Sullivan|Marko Hunt|Kathryn Mederos|Bill Sage|
1237,Bengt Ekerot|Nils Poppe|Max von Sydow|Bibi Andersson|Inga Gill|Maud Hansson|Gunnel Lindblom|Bertil Anderberg|Anders Ek|Gunnar Olsson|Erik Strandmark|
1238,Burt Lancaster|Peter Riegert|Fulton Mackay|Denis Lawson|Norman Chancer|Peter Capaldi|Rikki Fulton|Alex Norton|Jenny Seagrove|Jennifer Black|Christopher Rozycki|Gyearbuor Asante|Dan Ammerman|Tam Dean Burn|
1240,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen|Rick Rossovich|Bess Motta|Earl Boen|Dick Miller|Shawn Schepps|Franco Columbu|Bill Paxton|Brad Rearden|Brian Thompson|
1241,Timothy Balme|Elizabeth Moody|Ian Watkin|Brenda Kendall|Stuart Devenie|Jed Brophy|Stephen Papps|Murray Keane|Glenis Levestam|Lewis Rowe|Elizabeth Mulfaxe|Harry Sinclair|Davina Whitehouse|Silvio Famularo|
1242,Matthew Broderick|Denzel Washington|Cary Elwes|Morgan Freeman|Jihmi Kennedy|Andre Braugher|John Finn|JD Cullum|Alan North|Bob Gunton|Cliff De Young|Christian Baskous|RonReaco Lee|
1243,Gary Oldman|Tim Roth|Richard Dreyfuss|Livio Badurina|Tomislav Maretic|Mare Mlacnik|Serge Soric|Mladen Vasary|Zeljko Vukmirica|Branko Zavrsan|Joanna Roth|Iain Glen|Donald Sumpter|Joanna Miles|Ljubo Zecevic|
1244,Woody Allen|Diane Keaton|Michael Murphy|Mariel Hemingway|Meryl Streep|Anne Byrne Hoffman|Karen Ludwig|Victor Truro|Tisa Farrow|Helen Hanft|Bella Abzug|Gary Weis|Kenny Vance|Charles Levin|
1245,Gabriel Byrne|Marcia Gay Harden|John Turturro|Jon Polito|Albert Finney|Mike Starr|Al Mancini|Richard Woods|Tom Toner|Steve Buscemi|Mario Todisco|Olek Krupa|Michael Jeter|Lanny Flaherty|
1246,Robin Williams|Robert Sean Leonard|Ethan Hawke|Josh Charles|Gale Hansen|Dylan Kussman|Allelon Ruggiero|James Waterston|Norman Lloyd|Kurtwood Smith|Carla Belver|Leon Pownall|George Martin|Joe Aufiery|Matt Carey|
1247,Anne Bancroft|Dustin Hoffman|Katharine Ross|William Daniels|Murray Hamilton|Elizabeth Wilson|Buck Henry|Brian Avery|Walter Brooke|Norman Fell|Alice Ghostley|Marion Lorne|Eddra Gale|
1248,Charlton Heston|Janet Leigh|Orson Welles|Joseph Calleia|Akim Tamiroff|Joanna Moore|Ray Collins|Dennis Weaver|Valentin de Vargas|Mort Mills|Victor Millan|Lalo Rios|Michael Sargent|Phil Harvey|Joi Lansing|
1249,Anne Parillaud|Marc Duret|Patrick Fontana|Jacques Boudet|Helene Aligier|Bruno Randon|Vincent Skimenti|Roland Blanche|Joseph Teruel|Jacques Disses|
1250,William Holden|Alec Guinness|Jack Hawkins|Sessue Hayakawa|James Donald|Geoffrey Horne|Peter Williams|John Boxer|Percy Herbert|Harold Goodwin|Ann Sears|
1251,Marcello Mastroianni|Claudia Cardinale|Sandra Milo|Rossella Falk|Barbara Steele|Madeleine Lebeau|Caterina Boratto|Eddra Gale|Guido Alberti|Mario Conocchia|Bruno Agostini|Cesarino Miceli Picardi|Jean Rougeul|Mario Pisu|
1252,Jack Nicholson|Faye Dunaway|John Huston|Perry Lopez|John Hillerman|Darrell Zwerling|Diane Ladd|Roy Jenson|Roman Polanski|Richard Bakalyan|Joe Mantell|Bruce Glover|Nandu Hinds|James Hong|
1253,Michael Rennie|Patricia Neal|Hugh Marlowe|Sam Jaffe|Billy Gray|Frances Bavier|Lock Martin|
1254,Humphrey Bogart|Walter Huston|Tim Holt|Bruce Bennett|Barton MacLane|Alfonso Bedoya|Arturo Soto Rangel|Margarito Luna|
1255,Terry Potter|Craig Smith|Mike Minett|Peter Jackson|Doug Wren|Dean Lawrie|Ken Hammon|Robin Griggs|Michael Gooch|Peter Gooch|Laurie Yarrall|Shane Yarrall|Philip Lamey|
1256,The Marx Brothers|Groucho Marx|Harpo Marx|Chico Marx|Zeppo Marx|Margaret Dumont|Raquel Torres|Louis Calhern|Edmund Breese|Leonid Kinskey|Charles Middleton|Edgar Kennedy|
1257,John Cusack|David Ogden Stiers|Kim Darby|Demian Slade|Scooter Stevens|Diane Franklin|Laura Waterbury|Dan Schneider|Yuji Okumoto|Brian Imada|Chuck Mitchell|Amanda Wyss|Curtis Armstrong|Aaron Dozier|Frank Burt Avalon|
1258,Jack Nicholson|Shelley Duvall|Danny Lloyd|Scatman Crothers|Barry Nelson|Philip Stone|Joe Turkel|Anne Jackson|Tony Burton|Lia Beldam|Billie Gibson|Barry Dennen|David Baxt|Manning Redwood|Lisa Burns|
1259,Wil Wheaton|River Phoenix|Corey Feldman|Kiefer Sutherland|Casey Siemaszko|Gary Riley|Bradley Gregg|Jason Oliver|Marshall Bell|Frances Lee McCain|Bruce Kirby|William Bronder|Scott Beach|Richard Dreyfuss|
1260,Peter Lorre|Ellen Widmann|Inge Landgut|Otto Wernicke|Theodor Loos|Fritz Odemar|Paul Kemp|Theo Lingen|Georg John|Franz Stein|Gerhard Bienert|
1261,Bruce Campbell|Sarah Berry|Dan Hicks|Kassie Wesley DePaiva|Ted Raimi|Denise Bixler|Richard Domeier|John Peakes|Lou Hancock|Snowy Winters|Sol Abrams|Josh Becker|Scott Spiegel|Thomas Kidd|Mitch Cantor|
1262,Steve McQueen|James Garner|Richard Attenborough|James Donald|Charles Bronson|Donald Pleasence|James Coburn|Hannes Messemer|David McCallum|Gordon Jackson|John Leyton|Angus Lennie|Nigel Stock|Robert Graf|Jud Taylor|
1263,Robert De Niro|John Cazale|John Savage|Christopher Walken|Meryl Streep|George Dzundza|Chuck Aspegren|Shirley Stoler|Rutanya Alda|Pierre Segui|Mady Kaplan|Amy Wright|Mary Ann Haenel|Richard Kuss|Joe Grifasi|
1264,Wilhelmenia Fernandez|Richard Bohringer|Thuy An Luu|Jacques Fabbri|Chantal Deruaz|Anny Romand|Roland Bertin|Dominique Pinon|Patrick Floersheim|Raymond Aquilon|
1265,Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Marita Geraghty|Angela Paton|Rick Ducommun|Rick Overton|Robin Duke|Carol Bivins|Willie Garson|Ken Hudson Campbell|Les Podewell|Rod Sell|
1266,Clint Eastwood|Gene Hackman|Morgan Freeman|Richard Harris|Jaimz Woolvett|Saul Rubinek|Frances Fisher|Anna Levine|David Mucci|Rob Campbell|Anthony James|Tara Frederick|Beverley Elliott|Josie Smith|
1267,Frank Sinatra|Laurence Harvey|Janet Leigh|Angela Lansbury|Henry Silva|James Gregory|Leslie Parrish|John McGiver|Khigh Dhiegh|James Edwards|Douglas Henderson|Albert Paulsen|Barry Kelley|Lloyd Corrigan|Madame Spivy|
1268,Christian Slater|Annie Ross|Andy Romano|Scott Paulin|Mimi Kennedy|Anthony Lucero|Billy Morrissette|Robert Schenkkan|Cheryl Pollak|Ellen Greene|Samantha Mathis|Keith Stuart Thayer|Jeff Chamberlain|Lala Sloatman|Holly Sampson|
1269,Cary Grant|Priscilla Lane|Raymond Massey|Jack Carson|Edward Everett Horton|Peter Lorre|James Gleason|Josephine Hull|Jean Adair|John Alexander|Grant Mitchell|Edward McNamara|Garry Owen|John Ridgely|Vaughan Glaser|
1270,Christopher Lloyd|Lea Thompson|Crispin Glover|Claudia Wells|Marc McClure|Wendie Jo Sperber|George DiCenzo|Frances Lee McCain|James Tolkan|Casey Siemaszko|Billy Zane|
1271,Kathy Bates|Mary Stuart Masterson|Jessica Tandy|Cicely Tyson|Stan Shaw|Gailard Sartain|Timothy Scott|Gary Basaraba|Lois Smith|Jo Harvey Allen|Macon McCalman|Richard Riehle|Raynor Scheine|
1272,Karl Malden|Stephen Young|Michael Strong|Carey Loftin|Albert Dumortier|Frank Latimore|Morgan Paull|Karl Michael Vogler|Bill Hickman|Pat Zurica|James Edwards|Lawrence Dobkin|David Bauer|John Barrie|
1273,Tom Waits|John Lurie|Roberto Benigni|Nicoletta Braschi|Ellen Barkin|Billie Neal|Rockets Redglare|Vernel Bagneris|Timothea|Carrie Lindsoe|Ralph Joseph|Richard Boes|Dave Petitjean|
1274,Mitsuo Iwata|Nozomu Sasaki|Mami Koyama|Michihiro Ikemizu|Yuriko Fuchizaki|Takeshi Kusao|Kazumi Tanaka|Masato Hirano|
1275,Christopher Lambert|Roxanne Hart|Clancy Brown|Sean Connery|Beatie Edney|Alan North|Jon Polito|Sheila Gish|Hugh Quarshie|Christopher Malcolm|Peter Diamond|Billy Hartman|James Cosmo|Celia Imrie|Alistair Findlay|
1276,Paul Newman|George Kennedy|Lou Antonio|Robert Drivas|Strother Martin|Jo Van Fleet|Clifton James|Morgan Woodward|Luke Askew|Marc Cavell|Richard Davalos|Robert Donner|Warren Finnerty|Dennis Hopper|
1277,Anne Brochet|Vincent Perez|Jacques Weber|Roland Bertin|Pierre Maguelon|Anatole Delalande|Alain Rimoux|Philippe Volter|Louis Navarre|Gabriel Monnet|
1278,Gene Wilder|Peter Boyle|Marty Feldman|Madeline Kahn|Cloris Leachman|Teri Garr|Kenneth Mars|Richard Haydn|Liam Dunn|Danny Goldman|Arthur Malet|Monte Landis|Rusty Blitz|
1279,Gena Rowlands|Winona Ryder|Lisanne Falk|Alan Randolph Scott|Anthony Portillo|Giancarlo Esposito|Rosie Perez|Richard Boes|Noel Kaufmann|
1280,Li Gong|Saifei He|Cuifen Cao|Jingwu Ma|Qi Zhao|Lin Kong|Shuyuan Jin|Weimin Ding|Zhengyin Cao|Zhihgang Cui|Chu Xiao|
1281,Charles Chaplin|Jack Oakie|Reginald Gardiner|Henry Daniell|Billy Gilbert|Grace Hayle|Carter DeHaven|Paulette Goddard|Maurice Moscovitch|Emma Dunn|Bernard Gorcey|Paul Weigel|Chester Conklin|Esther Michelson|Hank Mann|
1282,Leopold Stokowski|Deems Taylor|
1283,Gary Cooper|Thomas Mitchell|Lloyd Bridges|Katy Jurado|Grace Kelly|Otto Kruger|Harry Morgan|Ian MacDonald|Eve McVeagh|Morgan Farley|Harry Shannon|Lee Van Cleef|Sheb Wooley|
1284,Humphrey Bogart|Lauren Bacall|John Ridgely|Martha Vickers|Dorothy Malone|Peggy Knudsen|Regis Toomey|Charles Waldron|Bob Steele|Louis Jean Heydt|
1285,Winona Ryder|Christian Slater|Shannen Doherty|Lisanne Falk|Kim Walker|Penelope Milford|Glenn Shadix|Lance Fenton|Patrick Labyorteaux|Jeremy Applegate|Jon Shear|Carrie Lynn|Phillip David Lewis|John Zarchen|
1286,Christopher Reeve|Jane Seymour|Christopher Plummer|Teresa Wright|Bill Erwin|George Voskovec|Susan French|John Alvin|Eddra Gale|Audrey Bennett|Laurence Coven|Susan Bugg|Christy Michaels|Ali Marie Matheson|
1287,Charlton Heston|Jack Hawkins|Haya Harareet|Stephen Boyd|Hugh Griffith|Martha Scott|Sam Jaffe|Finlay Currie|Frank Thring|Terence Longdon|George Relph|
1288,Rob Reiner|Kimberly Stringer|Chazz Dominguez|Shari Hall|David Kaff|Tony Hendra|Michael McKean|Christopher Guest|Harry Shearer|Bruno Kirby|Jean Cromie|Patrick Maher|Danny Kortchmar|
1289,Lou Dobbs|Ted Koppel|
1290,Eric Stoltz|Mary Stuart Masterson|Lea Thompson|Craig Sheffer|John Ashton|Elias Koteas|Molly Hagan|Maddie Corman|Jane Elliot|Candace Cameron Bure|Chynna Phillips|Scott Coffey|Carmine Caridi|Lee Garlington|Laura Leigh Hughes|
1291,Harrison Ford|Sean Connery|Denholm Elliott|Alison Doody|Julian Glover|River Phoenix|Michael Byrne|Kevork Malikyan|Robert Eddison|Richard Young|Alexei Sayle|Paul Maxwell|Isla Blair|
1292,Peter Sellers|Shirley MacLaine|Melvyn Douglas|Jack Warden|Richard Dysart|Richard Basehart|Ruth Attaway|David Clennon|Fran Brill|Denise DuBarry|Oteil Burbridge|Ravenell Keller III|Brian Corrigan|Alfie Brown|Don Jacob|
1293,Ben Kingsley|Candice Bergen|Edward Fox|John Gielgud|Trevor Howard|John Mills|Martin Sheen|Ian Charleson|Athol Fugard|Saeed Jaffrey|Geraldine James|Alyque Padamsee|Amrish Puri|Roshan Seth|
1295,Juliette Binoche|Lena Olin|Derek de Lint|Erland Josephson|Donald Moffat|Daniel Olbrychski|Tomasz Borkowy|Bruce Myers|Pascale Kalensky|Jacques Ciron|Anne Lonnberg|
1296,Maggie Smith|Helena Bonham Carter|Denholm Elliott|Julian Sands|Simon Callow|Patrick Godfrey|Judi Dench|Fabia Drake|Joan Henley|Amanda Walker|Maria Britneva|Rosemary Leach|Rupert Graves|Peter Cellier|
1297,Val Kilmer|Gabriel Jarret|Michelle Meyrink|William Atherton|Jon Gries|Stacy Peralta|Daniel Ades|Andres Aybar|Louis Giambalvo|Ed Lauter|Charles Shull|Beau Billingslea|Charles Parks|Sean Frye|
1298,Bob Geldof|Christine Hargreaves|James Laurenson|Eleanor David|Kevin McKeon|Bob Hoskins|David Bingham|Jenny Wright|Alex McAvoy|Ellis Dale|James Hazeldine|Ray Mort|Margery Mason|Robert Bridges|Michael Ensign|
1299,Sam Waterston|John Malkovich|Julian Sands|Spalding Gray|Bill Paterson|Athol Fugard|Graham Kennedy|Katherine Krapum Chey|Oliver Pierpaoli|Edward Entero Chey|Tom Bird|Monirak Sisowath|Lambool Dtangpaibool|
1300,Anton Glanzelius|Melinda Kinnaman|Kicki Rundgren|Leif Ericson|Christina Carlwind|Ralph Carlsson|Arnold Alfredsson|Fritz Elofsson|Didrik Gustafsson|
1301,Walter Pidgeon|Anne Francis|Leslie Nielsen|Warren Stevens|Jack Kelly|Richard Anderson|Earl Holliman|George Wallace|Robert Dix|Jimmy Thompson|James Drury|Roger McGee|Peter Miller|Morgan Jones|
1302,Kevin Costner|Amy Madigan|Gaby Hoffmann|Ray Liotta|Timothy Busfield|James Earl Jones|Burt Lancaster|Frank Whaley|Dwier Brown|James Andelin|Mary Anne Kean|Fern Persons|Kelly Coffield Park|Michael Milhoan|Steve Eastin|
1303,Sean Connery|Michael Caine|Christopher Plummer|Saeed Jaffrey|Doghmi Larbi|Jack May|Karroom Ben Bouih|Mohammad Shamsi|Albert Moses|Paul Antrim|Graham Acres|The Blue Dancers of Goulamine|Shakira Caine|
1304,Paul Newman|Robert Redford|Katharine Ross|Strother Martin|Henry Jones|Jeff Corey|George Furth|Cloris Leachman|Ted Cassidy|Kenneth Mars|Donnelly Rhodes|Jody Gilbert|Timothy Scott|Don Keefer|Charles Dierkop|
1305,Harry Dean Stanton|Sam Berry|Bernhard Wicki|Dean Stockwell|Claresie Mobley|Hunter Carson|Viva|Socorro Valdez|Edward Fayton|Justin Hogg|Nastassja Kinski|Tom Farrell|John Lurie|Jeni Vici|
1306,Solveig Dommartin|Pietro Falcone|Enzo Turrin|Chick Ortega|Eddy Mitchell|William Hurt|Adelle Lutz|Ernie Dingo|Sam Neill|Ernest Berk|Christine Oesterlein|
1307,Billy Crystal|Meg Ryan|Carrie Fisher|Bruno Kirby|Steven Ford|Lisa Jane Persky|Michelle Nicastro|Gretchen Palmer|Robert Alan Beuth|David Burdick|Joe Viviani|Harley Jane Kozak|Joseph Hunt|Kevin Rooney|Franc Luz|
1310,Carrie Akre|Jeff Ament|Dawn Anderson|Michael Anderson|Paul Arkin|Mark Arm|James Atkins|John Atkins|Jon Auer|Love Battery|Leighton Beezer|Martin Bernier|Nils Bernstein|
1311,Hulk Hogan|Don Stark|Robin Curtis|Garrett Morris|Aria Noelle Curzon|Adam Wylie|Mila Kunis|Jennifer Paz|Clint Howard|William Newman|Robert Apisa|Pierre Dulat|Steve Valentine|Kai Ephron|
1312,Tilda Swinton|Amy Madigan|Karen Sillas|Frances Fisher|Clancy Brown|Laila Robins|John Diehl|Paulina Porizkova|Dale Shuger|Sandy Martin|Marcia Cross|John Cassini|Shawnee Smith|Nina Wise|Judy Jean Berns|
1317,Walter Matthau|Ossie Davis|Amy Irving|Boyd Gaines|Martha Plimpton|Ron Rifkin|Marin Hinkle|Nancy Giles|Ranjit Chowdhry|Irwin Corey|Mina Bern|Salem Ludwig|
1320,Sigourney Weaver|Charles Dance|Paul McGann|Brian Glover|Ralph Brown|Danny Webb|Christopher John Fields|Holt McCallany|Lance Henriksen|Christopher Fairbank|Carl Chase|Leon Herbert|Vincenzo Nicoli|Pete Postlethwaite|
1321,Joe Belcher|David Naughton|Griffin Dunne|David Schofield|Brian Glover|Lila Kaye|Rik Mayall|Sean Baker|Paddy Ryan|Jenny Agutter|John Woodvine|Frank Oz|Don McKillop|Paul Kember|
1322,Stephen Macht|Shawn Weatherly|Megan Ward|Damon Martin|Jonathan Penner|Nita Talbot|Dean Cochran|Terrie Snell|Kevin Bourland|Margarita Franco|William Jackson|Dick Miller|Alan Berman|Dylan Milo|
1323,Tony Roberts|Tess Harper|Robert Joy|Candy Clark|John Beal|Leora Dana|John Harkins|Lori Loughlin|Meg Ryan|Neill Barry|Peter Kowanko|Frederikke Borge|Carlos Romano|Jorge Zepeda|
1324,Robin Thomas|Starr Andreeff|Allen Cutler|Rachel Duncan|Jarrett Lennon|Clayton Murray|Franc Ross|Lenore Kasdorf|Lisa Robin Kelly|
1325,Ross Partridge|Julia Nickson|Lala Sloatman|David Naughton|Barbara Howard|Jack Orend|Richard Roundtree|Robert Rusler|Lin Shaye|Karl Johnson|Ralph Ahn|Tom Wright|Bob Jennings|Jon Steuer|
1326,James Olson|Burt Young|Rutanya Alda|Jack Magner|Andrew Prine|Diane Franklin|Moses Gunn|Ted Ross|Erika Katz|Brent Katz|Leonardo Cimino|Danny Aiello III|Gilbert Stafford|Petra Leah|Alan Dellay|
1327,James Brolin|Margot Kidder|Rod Steiger|Don Stroud|Murray Hamilton|John Larch|Natasha Ryan|Meeno Peluce|Michael Sacks|Helen Shaver|Amy Wright|Val Avery|Irene Dailey|Marc Vahanian|
1328,Kim Coates|Dawna Wightman|Helen Hughes|David Stein|Anthony Dean Rubes|Cassandra Gava|Jan Rubes|Norris Domingue|Scott Yaphe|Mark Camacho|Tyrone Benskin|Ali Giron|Griffith Brewer|
1329,Joe Dallesandro|Udo Kier|Vittorio De Sica|Maxime McKendry|Arno Juerging|Milena Vukotic|Dominique Darel|Stefania Casini|Silvia Dionisio|Inna Alexeievna|Gil Cagne|Emi Califri|Eleonora Zani|
1330,Jay Baker|Pat Barlow|Lloyd Berry|Deborah Foreman|Deborah Goodrich|Tom Heaton|Mike Nomad|Ken Olandt|Leah Pinsent|Clayton Rohner|Amy Steel|
